id,name,symbol,slug,infinite_supply,circulating_supply,total_supply,max_supply,date_added,num_market_pairs,cmc_rank,last_updated,tvl_ratio,platform,self_reported_circulating_supply,self_reported_market_cap,minted_market_cap,tags,quote.USD.price,quote.USD.volume_24h,quote.USD.cex_volume_24h,quote.USD.dex_volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.slug,platform.name,platform.symbol,platform.token_address,timestamp
52,XRP,XRP,xrp,False,62466503703.0,99985639695.0,100000000000.0,2013-08-04T00:00:00.000Z,1848,6,2026-07-14T22:03:00.000Z,,,,,110714358429.72,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'solana-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022', 'sec-cftc-token-taxonomy', 'sec-cftc-digital-commodities']",1.1073025963273047,1298740807.1770644,1297846016.2383378,894790.93872679,3.9724,-0.18449647,4.57923931,-0.31260195,-5.37878925,-22.63570216,-20.45495097,69169321733.82109,3.119,110730259632.73,,2026-07-14T22:03:00.000Z,,,,,,2026-07-14 23:05:14.490574
5426,Solana,SOL,solana,True,582410070.4437469,630358353.8052809,,2020-04-10T00:00:00.000Z,1145,7,2026-07-14T22:04:00.000Z,,,525236893.3,40517551478.14006,48626776556.98,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'sec-cftc-token-taxonomy', 'sec-cftc-digital-commodities', 'coinlist-launchpad']",77.14148033961052,2058119595.9760735,2058100248.304616,19347.67145749,5.412,0.03846001,3.57081835,-4.25771945,9.73436453,-13.41513267,-9.20575663,44927974998.72748,2.0259,48626776556.98,,2026-07-14T22:04:00.000Z,,,,,,2026-07-14 23:05:14.490574
1958,TRON,TRX,tron,True,94866996624.6545,94866984426.5671,,2017-09-13T00:00:00.000Z,1350,8,2026-07-14T22:04:00.000Z,,,94667886298.43,30771475591.795532,30836191763.56,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'made-in-china']",0.32504661078828645,485494818.1122287,485457988.46347654,36829.64875221,-9.8015,-0.02066826,0.1004336,-1.8852272,1.9092225,-7.5232063,-0.83137746,30836195728.507755,1.3905,30836191763.56,,2026-07-14T22:04:00.000Z,,,,,,2026-07-14 23:05:14.490574
32196,Hyperliquid,HYPE,hyperliquid,False,253000082.57859555,953290606.5907773,953290606.5907773,2024-07-15T10:14:50.000Z,289,9,2026-07-14T22:04:00.000Z,,,333931719.0,21884743961.056103,62475409368.7,"['decentralized-exchange-dex-token', 'defi', 'derivatives', 'layer-1', 'hyperliquid-ecosystem', 'binance-ecosystem', 'binance-listing', 'perpetuals']",65.53658342667383,329411649.13457876,278448850.89620525,50962798.2383735,-18.0968,-0.24234859,4.07491814,-5.36652373,3.48339752,49.35910239,46.04343126,16580761018.867495,0.7477,62475409368.7,,2026-07-14T22:04:00.000Z,32196.0,hyperliquid,Hyperliquid,HYPE,0x0d01dc56dcaaca66ad901c959b4011ec,2026-07-14 23:05:14.490574
74,Dogecoin,DOGE,dogecoin,True,170783763126.57907,170783763126.57907,,2013-12-15T00:00:00.000Z,1452,10,2026-07-14T22:04:00.000Z,,,,,12679908973.74,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'doge-chain-ecosystem', 'osmosis-ecosystem', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america', 'binance-ecosystem', 'binance-listing', 'sec-cftc-token-taxonomy', 'sec-cftc-digital-commodities']",0.07424540097725389,605004852.7052575,604759754.1307988,245098.5744588,24.3035,0.26628625,3.78664747,0.35423688,-16.1634016,-34.25366914,-22.23506022,12679908973.737211,0.5718,12679908973.74,,2026-07-14T22:04:00.000Z,,,,,,2026-07-14 23:05:14.490574
1,Bitcoin,BTC,bitcoin,False,20056425.0,20056425.0,21000000.0,2010-07-13T00:00:00.000Z,12668,1,2026-07-14T22:03:00.000Z,,,,,1295220225723.22,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'sec-cftc-token-taxonomy', 'sec-cftc-digital-commodities']",64578.81829504589,28895730977.285072,28865777638.374886,29953338.91018571,-5.7462,0.13399725,3.96891815,2.06614218,-1.27763131,-18.24374108,-13.87666556,1295220225723.2158,58.4045,1356155184195.96,,2026-07-14T22:03:00.000Z,,,,,,2026-07-14 23:05:44.358118
1027,Ethereum,ETH,ethereum,True,120682986.11290024,120682986.11290024,,2015-08-07T00:00:00.000Z,12146,2,2026-07-14T22:03:00.000Z,,,,,226149631245.57,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'abstract-chain-ecosystem', 'unichain-ecosystem', 'soneium-ecosystem', 'sophon-ecosystem', 'sec-cftc-token-taxonomy', 'sec-cftc-digital-commodities', 'anubis-ecosystem']",1873.914778956529,13310827762.372759,13213690318.650537,97137443.72221974,17.885,0.01277975,6.24478532,5.89914117,8.60291282,-15.49128283,-20.93938278,226149631245.5693,10.1976,226149631245.57,,2026-07-14T22:03:00.000Z,,,,,,2026-07-14 23:05:44.358118
825,Tether USDt,USDT,tether,True,184379930696.15073,189116639520.88776,,2015-02-25T00:00:00.000Z,190016,3,2026-07-14T22:03:00.000Z,,,,,189001961836.53,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'venom-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'etherlink-ecosystem', 'duckchain-ecosystem', 'onus-ecosystem', 'sophon-ecosystem', 'xlayer-ecosystem']",0.9993936139905575,59977428542.091255,58624555555.63253,1352872986.4587057,1.9464,0.0138999,0.03538599,-0.00807547,0.03769512,0.00191565,-0.08213592,184268125285.7546,8.3091,189001961836.53,,2026-07-14T22:03:00.000Z,1027.0,ethereum,Ethereum,ETH,0xdac17f958d2ee523a2206206994597c13d831ec7,2026-07-14 23:05:44.358118
1839,BNB,BNB,bnb,False,134781977.91,134781977.91,134781977.91,2017-07-25T00:00:00.000Z,3301,4,2026-07-14T22:03:00.000Z,,,,,78212653895.75,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'made-in-china']",580.2901479007404,1159119006.6571548,1136878963.2011147,22240043.45604073,15.5897,0.13730251,2.82686464,0.47063011,-5.72960733,-13.64656775,-7.01336491,78212653895.74823,3.5268,78212653895.75,,2026-07-14T22:03:00.000Z,,,,,,2026-07-14 23:05:44.358118
3408,USDC,USDC,usd-coin,False,73142567707.53107,73142567707.53107,,2018-10-08T00:00:00.000Z,41582,5,2026-07-14T22:03:00.000Z,,,60901219650.23,60900123436.44701,73141251151.13,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'stellar-ecosystem', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'xdc-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'venom-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'unichain-ecosystem', 'vector-smart-chain-ecosystem', 'sophon-ecosystem', 'monad-ecosystem', 'xlayer-ecosystem']",0.9999820001341633,11160394333.27414,9510908473.170465,1649485860.1036806,3.8241,0.02089987,0.01271577,0.01693248,0.06114663,0.0212651,0.0122128,73141251151.12538,3.2981,73141251151.13,,2026-07-14T22:03:00.000Z,1027.0,ethereum,Ethereum,ETH,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2026-07-14 23:05:44.358118
52,XRP,XRP,xrp,False,62466503703.0,99985639695.0,100000000000.0,2013-08-04T00:00:00.000Z,1848,6,2026-07-14T22:03:00.000Z,,,,,110714358429.72,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'solana-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022', 'sec-cftc-token-taxonomy', 'sec-cftc-digital-commodities']",1.1073025963273047,1298740807.1770644,1297846016.2383378,894790.93872679,3.9724,-0.18449647,4.57923931,-0.31260195,-5.37878925,-22.63570216,-20.45495097,69169321733.82109,3.119,110730259632.73,,2026-07-14T22:03:00.000Z,,,,,,2026-07-14 23:05:44.358118
5426,Solana,SOL,solana,True,582410070.4437469,630358353.8052809,,2020-04-10T00:00:00.000Z,1145,7,2026-07-14T22:04:00.000Z,,,525236893.3,40517551478.14006,48626776556.98,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'sec-cftc-token-taxonomy', 'sec-cftc-digital-commodities', 'coinlist-launchpad']",77.14148033961052,2058119595.9760735,2058100248.304616,19347.67145749,5.412,0.03846001,3.57081835,-4.25771945,9.73436453,-13.41513267,-9.20575663,44927974998.72748,2.0259,48626776556.98,,2026-07-14T22:04:00.000Z,,,,,,2026-07-14 23:05:44.358118
1958,TRON,TRX,tron,True,94866996624.6545,94866984426.5671,,2017-09-13T00:00:00.000Z,1350,8,2026-07-14T22:04:00.000Z,,,94667886298.43,30771475591.795532,30836191763.56,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'made-in-china']",0.32504661078828645,485494818.1122287,485457988.46347654,36829.64875221,-9.8015,-0.02066826,0.1004336,-1.8852272,1.9092225,-7.5232063,-0.83137746,30836195728.507755,1.3905,30836191763.56,,2026-07-14T22:04:00.000Z,,,,,,2026-07-14 23:05:44.358118
32196,Hyperliquid,HYPE,hyperliquid,False,253000082.57859555,953290606.5907773,953290606.5907773,2024-07-15T10:14:50.000Z,289,9,2026-07-14T22:04:00.000Z,,,333931719.0,21884743961.056103,62475409368.7,"['decentralized-exchange-dex-token', 'defi', 'derivatives', 'layer-1', 'hyperliquid-ecosystem', 'binance-ecosystem', 'binance-listing', 'perpetuals']",65.53658342667383,329411649.13457876,278448850.89620525,50962798.2383735,-18.0968,-0.24234859,4.07491814,-5.36652373,3.48339752,49.35910239,46.04343126,16580761018.867495,0.7477,62475409368.7,,2026-07-14T22:04:00.000Z,32196.0,hyperliquid,Hyperliquid,HYPE,0x0d01dc56dcaaca66ad901c959b4011ec,2026-07-14 23:05:44.358118
74,Dogecoin,DOGE,dogecoin,True,170783763126.57907,170783763126.57907,,2013-12-15T00:00:00.000Z,1452,10,2026-07-14T22:04:00.000Z,,,,,12679908973.74,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'doge-chain-ecosystem', 'osmosis-ecosystem', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america', 'binance-ecosystem', 'binance-listing', 'sec-cftc-token-taxonomy', 'sec-cftc-digital-commodities']",0.07424540097725389,605004852.7052575,604759754.1307988,245098.5744588,24.3035,0.26628625,3.78664747,0.35423688,-16.1634016,-34.25366914,-22.23506022,12679908973.737211,0.5718,12679908973.74,,2026-07-14T22:04:00.000Z,,,,,,2026-07-14 23:05:44.358118
1,Bitcoin,BTC,bitcoin,False,20056425.0,20056425.0,21000000.0,2010-07-13T00:00:00.000Z,12668,1,2026-07-14T22:05:00.000Z,,,,,1294964330699.24,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'sec-cftc-token-taxonomy', 'sec-cftc-digital-commodities']",64566.059539486254,28861749279.311455,28830300524.513954,31448754.79749568,-5.1311,0.08454031,4.00161453,1.99986346,-0.73712162,-18.2737005,-13.84284275,1294964330699.2405,58.393,1355887250329.21,,2026-07-14T22:05:00.000Z,,,,,,2026-07-14 23:06:44.616951
1027,Ethereum,ETH,ethereum,True,120682986.11290024,120682986.11290024,,2015-08-07T00:00:00.000Z,12146,2,2026-07-14T22:04:00.000Z,,,,,226102590458.93,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'abstract-chain-ecosystem', 'unichain-ecosystem', 'soneium-ecosystem', 'sophon-ecosystem', 'sec-cftc-token-taxonomy', 'sec-cftc-digital-commodities', 'anubis-ecosystem']",1873.5249908997985,13292744000.029467,13192920951.22998,99823048.79949488,17.9073,-0.04756812,6.24408089,5.72927201,8.95781176,-15.51080209,-21.0380855,226102590458.93195,10.1955,226102590458.93,,2026-07-14T22:04:00.000Z,,,,,,2026-07-14 23:06:44.616951
825,Tether USDt,USDT,tether,True,184379930696.15073,189116639520.88776,,2015-02-25T00:00:00.000Z,190016,3,2026-07-14T22:04:00.000Z,,,,,188981118516.83,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'venom-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'etherlink-ecosystem', 'duckchain-ecosystem', 'onus-ecosystem', 'sophon-ecosystem', 'xlayer-ecosystem']",0.9992833998932921,59938110501.36871,58585091617.50369,1353018883.864997,1.9597,-0.00532224,0.02124053,-0.01544007,0.00401442,-0.00943648,-0.08912123,184247804018.13907,8.3082,188981118516.83,,2026-07-14T22:04:00.000Z,1027.0,ethereum,Ethereum,ETH,0xdac17f958d2ee523a2206206994597c13d831ec7,2026-07-14 23:06:44.616951
1839,BNB,BNB,bnb,False,134781977.91,134781977.91,134781977.91,2017-07-25T00:00:00.000Z,3301,4,2026-07-14T22:05:00.000Z,,,,,78147392645.56,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'made-in-china']",579.8059492622936,1159322634.6671157,1137057614.3663235,22265020.30079238,15.7606,0.07759693,2.64448079,0.3691357,-5.77514929,-13.71868165,-7.10193035,78147392645.55704,3.5238,78147392645.56,,2026-07-14T22:05:00.000Z,,,,,,2026-07-14 23:06:44.616951
3408,USDC,USDC,usd-coin,False,73142567707.53107,73142567707.53107,,2018-10-08T00:00:00.000Z,41582,5,2026-07-14T22:04:00.000Z,,,60901219650.23,60890549302.41375,73129752584.25,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'stellar-ecosystem', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'xdc-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'venom-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'unichain-ecosystem', 'vector-smart-chain-ecosystem', 'sophon-ecosystem', 'monad-ecosystem', 'xlayer-ecosystem']",0.9998247925431127,11156123496.940083,9503923671.263966,1652199825.6761224,4.0216,-0.01039849,-0.00419395,-0.01581116,0.02176395,0.0068747,0.00819747,73129752584.25282,3.2976,73129752584.25,,2026-07-14T22:04:00.000Z,1027.0,ethereum,Ethereum,ETH,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2026-07-14 23:06:44.616951
52,XRP,XRP,xrp,False,62466503703.0,99985639695.0,100000000000.0,2013-08-04T00:00:00.000Z,1848,6,2026-07-14T22:05:00.000Z,,,,,110588516536.36,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'solana-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022', 'sec-cftc-token-taxonomy', 'sec-cftc-digital-commodities']",1.1060439966549294,1296300947.7943718,1295407133.2782414,893814.51613078,3.7473,-0.24400246,4.35497023,-0.468185,-5.38268679,-22.72155765,-20.58294049,69090701412.72607,3.1155,110604399665.49,,2026-07-14T22:05:00.000Z,,,,,,2026-07-14 23:06:44.616951
5426,Solana,SOL,solana,True,582410070.4437469,630358353.8052809,,2020-04-10T00:00:00.000Z,1145,7,2026-07-14T22:05:00.000Z,,,525236893.3,40519172546.50144,48628722067.66,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'sec-cftc-token-taxonomy', 'sec-cftc-digital-commodities', 'coinlist-launchpad']",77.144566696228,2058169128.4793432,2058149779.7319725,19348.7473707,5.4298,0.04074573,3.5985085,-4.28642624,9.86177639,-13.41479296,-9.18134837,44929772523.90248,2.026,48628722067.66,,2026-07-14T22:05:00.000Z,,,,,,2026-07-14 23:06:44.616951
1958,TRON,TRX,tron,True,94866996624.6545,94866984426.5671,,2017-09-13T00:00:00.000Z,1350,8,2026-07-14T22:05:00.000Z,,,94667886298.43,30770363537.909687,30835077370.89,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'made-in-china']",0.3250348638915369,485467533.428568,485430703.7798158,36829.64875221,-9.8221,-0.02106703,0.09906943,-1.89799191,1.91248098,-7.52775841,-0.83024904,30835081335.693466,1.3904,30835077370.89,,2026-07-14T22:05:00.000Z,,,,,,2026-07-14 23:06:44.616951
32196,Hyperliquid,HYPE,hyperliquid,False,253000082.57859555,953290606.5907773,953290606.5907773,2024-07-15T10:14:50.000Z,289,9,2026-07-14T22:05:00.000Z,,,333931719.0,21886985859.486355,62481809421.74,"['decentralized-exchange-dex-token', 'defi', 'derivatives', 'layer-1', 'hyperliquid-ecosystem', 'binance-ecosystem', 'binance-listing', 'perpetuals']",65.54329706992092,329427674.5102447,278464876.2718712,50962798.2383735,-18.0726,-0.22997439,4.09986282,-5.31148148,3.84016029,49.33375167,46.06947387,16582459571.163412,0.7477,62481809421.74,,2026-07-14T22:05:00.000Z,32196.0,hyperliquid,Hyperliquid,HYPE,0x0d01dc56dcaaca66ad901c959b4011ec,2026-07-14 23:06:44.616951
74,Dogecoin,DOGE,dogecoin,True,170783763126.57907,170783763126.57907,,2013-12-15T00:00:00.000Z,1452,10,2026-07-14T22:05:00.000Z,,,,,12680170185.31,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'doge-chain-ecosystem', 'osmosis-ecosystem', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america', 'binance-ecosystem', 'binance-listing', 'sec-cftc-token-taxonomy', 'sec-cftc-digital-commodities']",0.07424693046441531,605022493.5497186,604777403.4188468,245090.13087186,24.3243,0.26705143,3.80252429,0.33913973,-16.1228404,-34.25604744,-22.22260391,12680170185.310293,0.5718,12680170185.31,,2026-07-14T22:05:00.000Z,,,,,,2026-07-14 23:06:44.616951
1,Bitcoin,BTC,bitcoin,False,20056425.0,20056425.0,21000000.0,2010-07-13T00:00:00.000Z,12668,1,2026-07-14T22:05:00.000Z,,,,,1294964330699.24,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'sec-cftc-token-taxonomy', 'sec-cftc-digital-commodities']",64566.059539486254,28861749279.311455,28830300524.513954,31448754.79749568,-5.1311,0.08454031,4.00161453,1.99986346,-0.73712162,-18.2737005,-13.84284275,1294964330699.2405,58.393,1355887250329.21,,2026-07-14T22:05:00.000Z,,,,,,2026-07-14 23:07:44.935981
1027,Ethereum,ETH,ethereum,True,120682986.11290024,120682986.11290024,,2015-08-07T00:00:00.000Z,12146,2,2026-07-14T22:05:00.000Z,,,,,226110819614.06,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'abstract-chain-ecosystem', 'unichain-ecosystem', 'soneium-ecosystem', 'sophon-ecosystem', 'sec-cftc-token-taxonomy', 'sec-cftc-digital-commodities', 'anubis-ecosystem']",1873.5931790959698,13296076807.600294,13195764609.096704,100312198.5035972,17.9487,-0.0500091,6.30029423,5.72087724,9.167509,-15.5159877,-20.92949871,226110819614.06354,10.1959,226110819614.06,,2026-07-14T22:05:00.000Z,,,,,,2026-07-14 23:07:44.935981
